	strain	gisaid_epi_isl	originating_lab	submitting_lab	authors
485411	USA/WA-S4071/2021	EPI_ISL_912117	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485413	USA/WA-S4073/2021	EPI_ISL_912119	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485476	USA/WA-S4130/2020	EPI_ISL_962223	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485527	USA/WA-S4177/2021	EPI_ISL_962270	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485545	USA/WA-S4193/2021	EPI_ISL_962286	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485557	USA/WA-S4203/2021	EPI_ISL_962296	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485558	USA/WA-S4204/2021	EPI_ISL_962297	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485569	USA/WA-S4214/2021	EPI_ISL_962307	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485574	USA/WA-S4219/2021	EPI_ISL_962312	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485580	USA/WA-S4224/2021	EPI_ISL_962317	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485581	USA/WA-S4225/2021	EPI_ISL_962318	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485590	USA/WA-S4233/2021	EPI_ISL_962326	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485607	USA/WA-S4249/2021	EPI_ISL_962342	Altius Institute for Biomedical Sciences	Seattle Flu Study	Deborah A. Nickerson et al
485678	USA/WA-S4312/2021	EPI_ISL_962405	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485679	USA/WA-S4313/2021	EPI_ISL_962406	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485685	USA/WA-S4319/2021	EPI_ISL_962412	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485692	USA/WA-S4325/2021	EPI_ISL_962418	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485693	USA/WA-S4326/2021	EPI_ISL_962419	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485694	USA/WA-S4327/2021	EPI_ISL_962420	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485716	USA/WA-S4347/2021	EPI_ISL_962440	Washington State Department of Health	Seattle Flu Study	Deborah A. Nickerson et al
485732	USA/WA-S4362/2021	EPI_ISL_962455	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485752	USA/WA-S4380/2021	EPI_ISL_962473	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
485753	USA/WA-S4381/2021	EPI_ISL_962474	Seattle Flu Study	Seattle Flu Study	Deborah A. Nickerson et al
487786	USA/WA-UW-30835/2020	EPI_ISL_735453	UW Virology Lab	UW Virology Lab	Pavitra Roychoudhury et al
488218	USA/WA-UW-47266/2020	EPI_ISL_776699	UW Virology Lab	UW Virology Lab	Pavitra Roychoudhury et al
488317	USA/WA-UW-48228/2020	EPI_ISL_824899	UW Virology Lab	UW Virology Lab	Pavitra Roychoudhury et al
488321	USA/WA-UW-48232/2020	EPI_ISL_824903	UW Virology Lab	UW Virology Lab	Pavitra Roychoudhury et al
489130	USA/WI-CDC-2-3693658/2020	EPI_ISL_747081	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Queen et al
489138	USA/WI-CDC-2-3766741/2020	EPI_ISL_903801	WI State Laboratory of Hygiene	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Krista Queen et al
489162	USA/WI-CDC-LC00001767/2020	EPI_ISL_888043	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489166	USA/WI-CDC-LC00001818/2020	EPI_ISL_887718	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489170	USA/WI-CDC-LC00001846/2020	EPI_ISL_887789	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489174	USA/WI-CDC-LC00001857/2020	EPI_ISL_888048	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489182	USA/WI-CDC-LC00001895/2020	EPI_ISL_887968	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489186	USA/WI-CDC-LC0003282/2021	EPI_ISL_886181	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489193	USA/WI-CDC-LC0003303/2021	EPI_ISL_886855	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489199	USA/WI-CDC-LC0004093/2021	EPI_ISL_886962	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489204	USA/WI-CDC-LC0004101/2021	EPI_ISL_886598	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489205	USA/WI-CDC-LC0004106/2021	EPI_ISL_886468	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489213	USA/WI-CDC-LC0004130/2021	EPI_ISL_886585	Labcorp	Genomics and Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489220	USA/WI-CDC-STM-0000014-C11/2021	EPI_ISL_884703	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Respiratory Viruses Branch, Centers for Disease Control and Prevention	Cook et al
489223	USA/WI-CDC-STM-000003090/2021	EPI_ISL_967368	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489224	USA/WI-CDC-STM-000003131/2021	EPI_ISL_967857	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489225	USA/WI-CDC-STM-000003683/2021	EPI_ISL_967576	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489228	USA/WI-CDC-STM-000005448/2021	EPI_ISL_967025	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489230	USA/WI-CDC-STM-000008111/2021	EPI_ISL_978651	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489231	USA/WI-CDC-STM-000008192/2021	EPI_ISL_978728	Helix/Illumina	Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention	Peter W. Cook et al
489428	USA/WI-GMF-15985/2020	EPI_ISL_547715	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489433	USA/WI-GMF-16214/2020	EPI_ISL_547720	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489583	USA/WI-GMF-20782/2020	EPI_ISL_660815	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489599	USA/WI-GMF-21570/2020	EPI_ISL_660835	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489601	USA/WI-GMF-21701/2020	EPI_ISL_660837	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489617	USA/WI-GMF-22611/2020	EPI_ISL_660858	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489627	USA/WI-GMF-23259/2020	EPI_ISL_660869	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489630	USA/WI-GMF-23535/2020	EPI_ISL_660872	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489659	USA/WI-GMF-24597/2020	EPI_ISL_660904	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489676	USA/WI-GMF-25337/2020	EPI_ISL_660922	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489703	USA/WI-GMF-26493/2020	EPI_ISL_660952	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489706	USA/WI-GMF-26517/2020	EPI_ISL_660955	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489715	USA/WI-GMF-26896/2020	EPI_ISL_660965	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489718	USA/WI-GMF-27154/2020	EPI_ISL_660969	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489724	USA/WI-GMF-27309/2020	EPI_ISL_660975	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489733	USA/WI-GMF-27653/2020	EPI_ISL_660984	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489736	USA/WI-GMF-27773/2020	EPI_ISL_660989	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489754	USA/WI-GMF-28150/2020	EPI_ISL_661009	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489757	USA/WI-GMF-28220/2020	EPI_ISL_661012	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489765	USA/WI-GMF-30040/2020	EPI_ISL_661023	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489780	USA/WI-GMF-30528/2020	EPI_ISL_661038	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489782	USA/WI-GMF-30619/2020	EPI_ISL_661040	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489794	USA/WI-GMF-30820/2020	EPI_ISL_661056	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489802	USA/WI-GMF-30903/2020	EPI_ISL_661065	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489808	USA/WI-GMF-31078/2020	EPI_ISL_661071	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489809	USA/WI-GMF-31086/2020	EPI_ISL_661072	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489826	USA/WI-GMF-31578/2020	EPI_ISL_661099	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489834	USA/WI-GMF-31658/2020	EPI_ISL_661108	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489836	USA/WI-GMF-31677/2020	EPI_ISL_661110	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489840	USA/WI-GMF-31811/2020	EPI_ISL_661114	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489847	USA/WI-GMF-31991/2020	EPI_ISL_661121	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489850	USA/WI-GMF-32134/2020	EPI_ISL_661125	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489854	USA/WI-GMF-32209/2020	EPI_ISL_661130	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489860	USA/WI-GMF-32349/2020	EPI_ISL_661136	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489862	USA/WI-GMF-32355/2020	EPI_ISL_661138	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489864	USA/WI-GMF-32385/2020	EPI_ISL_661140	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489865	USA/WI-GMF-32389/2020	EPI_ISL_661141	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489875	USA/WI-GMF-32513/2020	EPI_ISL_661152	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489878	USA/WI-GMF-32581/2020	EPI_ISL_661155	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489880	USA/WI-GMF-32609/2020	EPI_ISL_661158	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489897	USA/WI-GMF-33323/2020	EPI_ISL_942417	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489898	USA/WI-GMF-33328/2020	EPI_ISL_942418	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489904	USA/WI-GMF-33591/2020	EPI_ISL_942426	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489910	USA/WI-GMF-33698/2020	EPI_ISL_942433	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489915	USA/WI-GMF-33822/2020	EPI_ISL_942438	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489923	USA/WI-GMF-34226/2020	EPI_ISL_942446	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489924	USA/WI-GMF-34240/2020	EPI_ISL_942447	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489934	USA/WI-GMF-34746/2020	EPI_ISL_942460	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489940	USA/WI-GMF-35268/2020	EPI_ISL_942467	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489941	USA/WI-GMF-35501/2020	EPI_ISL_942469	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489948	USA/WI-GMF-35746/2020	EPI_ISL_942478	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489954	USA/WI-GMF-36184/2020	EPI_ISL_942484	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489955	USA/WI-GMF-36227/2020	EPI_ISL_942485	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489958	USA/WI-GMF-36325/2020	EPI_ISL_942489	Gundersen Clinical Microbiology Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489980	USA/WI-GMF-36970/2020	EPI_ISL_942513	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489982	USA/WI-GMF-36997/2020	EPI_ISL_942516	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489983	USA/WI-GMF-37039/2020	EPI_ISL_942517	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
489987	USA/WI-GMF-37122/2020	EPI_ISL_942521	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490004	USA/WI-GMF-37675/2020	EPI_ISL_942541	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490012	USA/WI-GMF-38340/2020	EPI_ISL_942558	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490013	USA/WI-GMF-38343/2020	EPI_ISL_942559	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490016	USA/WI-GMF-38412/2020	EPI_ISL_942562	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490017	USA/WI-GMF-38464/2020	EPI_ISL_942563	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490026	USA/WI-GMF-38570/2020	EPI_ISL_942576	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490029	USA/WI-GMF-38653/2020	EPI_ISL_942579	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490039	USA/WI-GMF-38944/2020	EPI_ISL_942593	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490042	USA/WI-GMF-39093/2020	EPI_ISL_942598	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490047	USA/WI-GMF-39285/2020	EPI_ISL_942604	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490052	USA/WI-GMF-39410/2020	EPI_ISL_942610	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490056	USA/WI-GMF-39579/2020	EPI_ISL_942619	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490062	USA/WI-GMF-39712/2020	EPI_ISL_942627	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490069	USA/WI-GMF-39960/2020	EPI_ISL_942637	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490072	USA/WI-GMF-40150/2020	EPI_ISL_942642	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490077	USA/WI-GMF-40332/2020	EPI_ISL_942647	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490079	USA/WI-GMF-40630/2020	EPI_ISL_942651	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490083	USA/WI-GMF-40723/2020	EPI_ISL_942656	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490084	USA/WI-GMF-40749/2020	EPI_ISL_942657	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490085	USA/WI-GMF-40763/2020	EPI_ISL_942658	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490090	USA/WI-GMF-41033/2020	EPI_ISL_942663	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490094	USA/WI-GMF-41063/2020	EPI_ISL_942667	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490097	USA/WI-GMF-41227/2020	EPI_ISL_942673	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490114	USA/WI-GMF-41952/2020	EPI_ISL_942695	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490120	USA/WI-GMF-42214/2020	EPI_ISL_942700	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490129	USA/WI-GMF-42662/2020	EPI_ISL_942710	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
490133	USA/WI-GMF-42833/2020	EPI_ISL_942714	Gundersen Molecular Diagnostics Laboratory	Kabara Cancer Research Institute	Craig S. Richmond et al
